"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2024/12";"116";"30/12/2024";"1";"SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna";"5.636";"0";"5.519";"117";"4.654";"982";"5.636";"0"
"2024/12";"116";"31/12/2024";"2";"SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna";"4.944";"0";"4.831";"113";"4.099";"845";"4.944";"0"
"2024/12";"117";"29/12/2024";"7";"SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana";"1.514";"0";"1.494";"20";"1.367";"147";"0";"1.514"
"2024/12";"117";"30/12/2024";"1";"SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana";"1.163";"0";"1.134";"29";"1.036";"127";"1.163";"0"
"2024/12";"117";"31/12/2024";"2";"SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana";"1.203";"0";"1.178";"25";"884";"319";"1.203";"0"
"2024/12";"118";"29/12/2024";"7";"SS 45 tra Ottone e Gorreto (confine regionale Liguria)";"575";"0";"569";"6";"495";"80";"0";"575"
"2024/12";"118";"30/12/2024";"1";"SS 45 tra Ottone e Gorreto (confine regionale Liguria)";"537";"0";"525";"12";"442";"95";"537";"0"
"2024/12";"118";"31/12/2024";"2";"SS 45 tra Ottone e Gorreto (confine regionale Liguria)";"524";"0";"503";"21";"443";"81";"524";"0"
"2024/12";"122";"29/12/2024";"7";"SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia";"15.962";"0";"15.886";"76";"11.541";"4.421";"0";"15.962"
"2024/12";"122";"30/12/2024";"1";"SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia";"21.572";"0";"21.062";"510";"16.930";"4.642";"21.572";"0"
"2024/12";"122";"31/12/2024";"2";"SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia";"19.285";"0";"18.940";"345";"14.869";"4.416";"19.285";"0"
"2024/12";"123";"29/12/2024";"7";"SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo";"9.657";"0";"9.587";"70";"7.521";"2.136";"0";"9.657"
"2024/12";"123";"30/12/2024";"1";"SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo";"13.573";"0";"13.401";"172";"11.341";"2.232";"13.573";"0"
"2024/12";"123";"31/12/2024";"2";"SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo";"12.241";"0";"12.122";"119";"9.915";"2.326";"12.241";"0"
"2024/12";"124";"29/12/2024";"7";"SS 45 a Quarto tra Piacenza e Settima/Niviano";"12.512";"0";"12.479";"33";"9.978";"2.534";"0";"12.512"
"2024/12";"124";"30/12/2024";"1";"SS 45 a Quarto tra Piacenza e Settima/Niviano";"14.618";"0";"14.122";"496";"12.049";"2.569";"14.618";"0"
"2024/12";"124";"31/12/2024";"2";"SS 45 a Quarto tra Piacenza e Settima/Niviano";"12.369";"0";"12.059";"310";"9.821";"2.548";"12.369";"0"
"2024/12";"126";"29/12/2024";"7";"SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino";"9.963";"0";"9.928";"35";"7.549";"2.414";"0";"9.963"
"2024/12";"126";"30/12/2024";"1";"SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino";"13.058";"0";"12.729";"329";"10.711";"2.347";"13.058";"0"
"2024/12";"126";"31/12/2024";"2";"SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino";"11.288";"0";"11.092";"196";"8.691";"2.597";"11.288";"0"
"2024/12";"127";"29/12/2024";"7";"SS 9 tra Piacenza e Pontenure";"12.850";"0";"12.701";"149";"9.492";"3.358";"0";"12.850"
"2024/12";"127";"30/12/2024";"1";"SS 9 tra Piacenza e Pontenure";"18.668";"0";"17.615";"1.053";"14.676";"3.992";"18.668";"0"
"2024/12";"127";"31/12/2024";"2";"SS 9 tra Piacenza e Pontenure";"15.940";"0";"15.285";"655";"12.284";"3.656";"15.940";"0"
"2024/12";"129";"29/12/2024";"7";"SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro";"";"";"";"";"";"";"";""
"2024/12";"129";"30/12/2024";"1";"SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro";"";"";"";"";"";"";"";""
"2024/12";"129";"31/12/2024";"2";"SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro";"";"";"";"";"";"";"";""
"2024/12";"130";"29/12/2024";"7";"SS 62 tra Parma e Collecchio";"11.121";"0";"11.035";"86";"8.237";"2.884";"0";"11.121"
"2024/12";"130";"30/12/2024";"1";"SS 62 tra Parma e Collecchio";"15.725";"0";"15.173";"552";"12.647";"3.078";"15.725";"0"
"2024/12";"130";"31/12/2024";"2";"SS 62 tra Parma e Collecchio";"13.267";"0";"12.877";"390";"10.358";"2.909";"13.267";"0"
"2024/12";"132";"29/12/2024";"7";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"13.349";"0";"13.281";"68";"10.274";"3.075";"0";"13.349"
"2024/12";"132";"30/12/2024";"1";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"17.269";"0";"16.794";"475";"14.100";"3.169";"17.269";"0"
"2024/12";"132";"31/12/2024";"2";"SP 513R tra Parma e bivio Pilastrello/Monticelli Terme";"14.401";"0";"14.115";"286";"11.326";"3.075";"14.401";"0"
"2024/12";"133";"29/12/2024";"7";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"11.351";"0";"11.283";"68";"8.241";"3.110";"0";"11.351"
"2024/12";"133";"30/12/2024";"1";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"14.408";"0";"13.592";"816";"11.330";"3.078";"14.408";"0"
"2024/12";"133";"31/12/2024";"2";"SP 62R tra Parma (viadotto A 1) e Sorbolo";"11.581";"0";"11.170";"411";"8.858";"2.723";"11.581";"0"
"2024/12";"135";"29/12/2024";"7";"SP 10 tra Parma (viadotto A 1) e Viarolo";"6.541";"0";"6.495";"46";"4.743";"1.798";"0";"6.541"
"2024/12";"135";"30/12/2024";"1";"SP 10 tra Parma (viadotto A 1) e Viarolo";"9.486";"0";"8.981";"505";"7.630";"1.856";"9.486";"0"
"2024/12";"135";"31/12/2024";"2";"SP 10 tra Parma (viadotto A 1) e Viarolo";"7.917";"0";"7.655";"262";"6.101";"1.816";"7.917";"0"
"2024/12";"137";"29/12/2024";"7";"SP 28 tra Reggio Emilia e Cavriago";"10.087";"1";"10.037";"49";"7.297";"2.790";"0";"10.087"
"2024/12";"137";"30/12/2024";"1";"SP 28 tra Reggio Emilia e Cavriago";"15.447";"1";"15.124";"322";"12.632";"2.815";"15.447";"0"
"2024/12";"137";"31/12/2024";"2";"SP 28 tra Reggio Emilia e Cavriago";"13.571";"0";"13.348";"223";"10.597";"2.974";"13.571";"0"
"2024/12";"140";"29/12/2024";"7";"SS 9 tra Reggio Emilia e Rubiera";"16.807";"1";"16.682";"124";"12.293";"4.514";"0";"16.807"
"2024/12";"140";"30/12/2024";"1";"SS 9 tra Reggio Emilia e Rubiera";"19.612";"0";"18.482";"1.130";"15.532";"4.080";"19.612";"0"
"2024/12";"140";"31/12/2024";"2";"SS 9 tra Reggio Emilia e Rubiera";"15.562";"0";"14.953";"609";"11.640";"3.922";"15.562";"0"
"2024/12";"150";"29/12/2024";"7";"SS 12 tra Modena e Bastiglia";"12.740";"0";"12.660";"80";"9.278";"3.462";"0";"12.740"
"2024/12";"150";"30/12/2024";"1";"SS 12 tra Modena e Bastiglia";"16.506";"0";"15.746";"760";"13.078";"3.428";"16.506";"0"
"2024/12";"150";"31/12/2024";"2";"SS 12 tra Modena e Bastiglia";"13.350";"0";"12.972";"378";"9.914";"3.436";"13.350";"0"
"2024/12";"153";"29/12/2024";"7";"Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi";"7.435";"0";"7.402";"33";"5.376";"2.059";"0";"7.435"
"2024/12";"153";"30/12/2024";"1";"Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi";"10.325";"0";"10.120";"205";"8.217";"2.108";"10.325";"0"
"2024/12";"153";"31/12/2024";"2";"Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi";"9.590";"0";"9.437";"153";"7.387";"2.203";"9.590";"0"
"2024/12";"155";"29/12/2024";"7";"Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice)";"7.864";"0";"7.791";"73";"5.968";"1.896";"0";"7.864"
"2024/12";"155";"30/12/2024";"1";"Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice)";"11.737";"0";"11.447";"290";"9.525";"2.212";"11.737";"0"
"2024/12";"155";"31/12/2024";"2";"Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice)";"10.314";"0";"10.053";"261";"8.183";"2.131";"10.314";"0"
"2024/12";"162";"29/12/2024";"7";"SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia";"11.068";"0";"10.936";"132";"7.946";"3.122";"0";"11.068"
"2024/12";"162";"30/12/2024";"1";"SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia";"13.252";"0";"12.600";"652";"10.061";"3.191";"13.252";"0"
"2024/12";"162";"31/12/2024";"2";"SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia";"10.496";"0";"10.095";"401";"7.593";"2.903";"10.496";"0"
"2024/12";"170";"29/12/2024";"7";"SS 67 tra Castrocaro Terme (Rovere) e Forli'";"6.557";"0";"6.518";"39";"4.875";"1.682";"0";"6.557"
"2024/12";"170";"30/12/2024";"1";"SS 67 tra Castrocaro Terme (Rovere) e Forli'";"7.960";"0";"7.813";"147";"6.250";"1.710";"7.960";"0"
"2024/12";"170";"31/12/2024";"2";"SS 67 tra Castrocaro Terme (Rovere) e Forli'";"7.566";"0";"7.453";"113";"5.814";"1.752";"7.566";"0"
"2024/12";"171";"29/12/2024";"7";"SP 56 tra Forli' e SS 67 (Castrocaro Terme)";"5.631";"0";"5.627";"4";"4.207";"1.424";"0";"5.631"
"2024/12";"171";"30/12/2024";"1";"SP 56 tra Forli' e SS 67 (Castrocaro Terme)";"6.556";"0";"6.495";"61";"5.199";"1.357";"6.556";"0"
"2024/12";"171";"31/12/2024";"2";"SP 56 tra Forli' e SS 67 (Castrocaro Terme)";"6.183";"0";"6.140";"43";"4.614";"1.569";"6.183";"0"
"2024/12";"173";"29/12/2024";"7";"SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola";"4.717";"0";"4.696";"21";"3.704";"1.013";"0";"4.717"
"2024/12";"173";"30/12/2024";"1";"SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola";"7.095";"0";"6.837";"258";"5.853";"1.242";"7.095";"0"
"2024/12";"173";"31/12/2024";"2";"SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola";"5.957";"0";"5.768";"189";"4.698";"1.259";"5.957";"0"
"2024/12";"174";"29/12/2024";"7";"SS 9 tra Ronco e Forlimpopoli ";"16.156";"0";"16.073";"83";"11.666";"4.490";"0";"16.156"
"2024/12";"174";"30/12/2024";"1";"SS 9 tra Ronco e Forlimpopoli ";"21.870";"0";"21.428";"442";"17.310";"4.560";"21.870";"0"
"2024/12";"174";"31/12/2024";"2";"SS 9 tra Ronco e Forlimpopoli ";"18.604";"0";"18.247";"357";"14.097";"4.507";"18.604";"0"
"2024/12";"177";"29/12/2024";"7";"NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice";"8.739";"0";"8.677";"62";"6.020";"2.719";"0";"8.739"
"2024/12";"177";"30/12/2024";"1";"NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice";"11.661";"0";"11.424";"237";"8.776";"2.885";"11.661";"0"
"2024/12";"177";"31/12/2024";"2";"NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice";"9.643";"0";"9.495";"148";"7.069";"2.574";"9.643";"0"
"2024/12";"184";"29/12/2024";"7";"SS 16 a Rimini Miramare presso aeroporto Federico Fellini";"20.487";"1";"20.308";"178";"14.456";"6.031";"0";"20.487"
"2024/12";"184";"30/12/2024";"1";"SS 16 a Rimini Miramare presso aeroporto Federico Fellini";"23.624";"4";"23.126";"494";"18.163";"5.461";"23.624";"0"
"2024/12";"184";"31/12/2024";"2";"SS 16 a Rimini Miramare presso aeroporto Federico Fellini";"21.714";"1";"21.325";"388";"16.419";"5.295";"21.714";"0"
"2024/12";"186";"29/12/2024";"7";"SS 16 tra Rimini e Bellaria-Igea Marina";"21.924";"0";"21.660";"264";"16.314";"5.610";"0";"21.924"
"2024/12";"186";"30/12/2024";"1";"SS 16 tra Rimini e Bellaria-Igea Marina";"25.201";"0";"24.480";"721";"19.883";"5.318";"25.201";"0"
"2024/12";"186";"31/12/2024";"2";"SS 16 tra Rimini e Bellaria-Igea Marina";"20.346";"0";"19.872";"474";"15.333";"5.013";"20.346";"0"
"2024/12";"218";"29/12/2024";"7";"SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po)";"1.248";"0";"1.231";"17";"962";"286";"0";"1.248"
"2024/12";"218";"30/12/2024";"1";"SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po)";"1.747";"0";"1.607";"140";"1.437";"310";"1.747";"0"
"2024/12";"218";"31/12/2024";"2";"SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po)";"1.533";"0";"1.445";"88";"1.177";"356";"1.533";"0"
"2024/12";"219";"29/12/2024";"7";"SS 9 tra Fiorenzuola d'Arda e Pontenure";"9.168";"2";"9.062";"104";"7.058";"2.110";"0";"9.168"
"2024/12";"219";"30/12/2024";"1";"SS 9 tra Fiorenzuola d'Arda e Pontenure";"12.512";"10";"11.661";"841";"10.213";"2.299";"12.512";"0"
"2024/12";"219";"31/12/2024";"2";"SS 9 tra Fiorenzuola d'Arda e Pontenure";"10.026";"9";"9.554";"463";"8.026";"2.000";"10.026";"0"
"2024/12";"221";"29/12/2024";"7";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"13.955";"0";"13.767";"188";"10.576";"3.379";"0";"13.955"
"2024/12";"221";"30/12/2024";"1";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"19.731";"0";"18.219";"1.512";"16.108";"3.623";"19.731";"0"
"2024/12";"221";"31/12/2024";"2";"SS 9 tra Fidenza e A 15 (casello Parma ovest)";"14.151";"0";"13.394";"757";"11.115";"3.036";"14.151";"0"
"2024/12";"222";"29/12/2024";"7";"SP 359R tra Fidenza e Salsomaggiore Terme";"9.393";"0";"9.278";"115";"6.760";"2.633";"0";"9.393"
"2024/12";"222";"30/12/2024";"1";"SP 359R tra Fidenza e Salsomaggiore Terme";"13.189";"0";"12.797";"392";"10.319";"2.870";"13.189";"0"
"2024/12";"222";"31/12/2024";"2";"SP 359R tra Fidenza e Salsomaggiore Terme";"11.750";"0";"11.498";"252";"9.156";"2.594";"11.750";"0"
"2024/12";"223";"29/12/2024";"7";"SS 357 tra Castelguelfo (SS 9) e Noceto";"5.146";"0";"5.067";"79";"3.955";"1.191";"0";"5.146"
"2024/12";"223";"30/12/2024";"1";"SS 357 tra Castelguelfo (SS 9) e Noceto";"7.912";"0";"7.266";"646";"6.449";"1.463";"7.912";"0"
"2024/12";"223";"31/12/2024";"2";"SS 357 tra Castelguelfo (SS 9) e Noceto";"6.484";"0";"6.119";"365";"5.224";"1.260";"6.484";"0"
"2024/12";"226";"29/12/2024";"7";"SP 32 al ponte sul torrente Parma, tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"6.836";"0";"6.771";"65";"5.391";"1.445";"0";"6.836"
"2024/12";"226";"30/12/2024";"1";"SP 32 al ponte sul torrente Parma, tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"9.489";"0";"9.084";"405";"7.731";"1.758";"9.489";"0"
"2024/12";"226";"31/12/2024";"2";"SP 32 al ponte sul torrente Parma, tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ";"8.445";"0";"8.217";"228";"6.537";"1.908";"8.445";"0"
"2024/12";"227";"29/12/2024";"7";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"2.247";"0";"2.218";"29";"1.711";"536";"0";"2.247"
"2024/12";"227";"30/12/2024";"1";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"3.456";"0";"3.390";"66";"2.830";"626";"3.456";"0"
"2024/12";"227";"31/12/2024";"2";"SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia)";"2.967";"0";"2.899";"68";"2.364";"603";"2.967";"0"
"2024/12";"228";"29/12/2024";"7";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"5.584";"1";"5.539";"44";"4.103";"1.481";"0";"5.584"
"2024/12";"228";"30/12/2024";"1";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"6.434";"3";"5.835";"596";"5.138";"1.296";"6.434";"0"
"2024/12";"228";"31/12/2024";"2";"SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma)";"5.038";"1";"4.750";"287";"3.915";"1.123";"5.038";"0"
"2024/12";"229";"29/12/2024";"7";"SP 111 tra Poviglio e Boretto";"5.736";"0";"5.607";"129";"4.248";"1.488";"0";"5.736"
"2024/12";"229";"30/12/2024";"1";"SP 111 tra Poviglio e Boretto";"7.608";"2";"6.565";"1.041";"6.124";"1.484";"7.608";"0"
"2024/12";"229";"31/12/2024";"2";"SP 111 tra Poviglio e Boretto";"6.024";"1";"5.522";"501";"4.706";"1.318";"6.024";"0"
"2024/12";"231";"29/12/2024";"7";"SP 63R tra Santa Vittoria e Gualtieri ";"3.666";"0";"3.642";"24";"2.883";"783";"0";"3.666"
"2024/12";"231";"30/12/2024";"1";"SP 63R tra Santa Vittoria e Gualtieri ";"5.050";"0";"4.845";"205";"4.245";"805";"5.050";"0"
"2024/12";"231";"31/12/2024";"2";"SP 63R tra Santa Vittoria e Gualtieri ";"4.503";"0";"4.350";"153";"3.708";"795";"4.503";"0"
"2024/12";"237";"29/12/2024";"7";"SP 23 tra Quattro Castella e Montecavolo";"9.261";"0";"9.213";"48";"7.057";"2.204";"0";"9.261"
"2024/12";"237";"30/12/2024";"1";"SP 23 tra Quattro Castella e Montecavolo";"11.733";"0";"11.456";"277";"9.637";"2.096";"11.733";"0"
"2024/12";"237";"31/12/2024";"2";"SP 23 tra Quattro Castella e Montecavolo";"10.574";"0";"10.418";"156";"8.306";"2.268";"10.574";"0"
"2024/12";"238";"29/12/2024";"7";"SP 37 tra Albinea e Scandiano";"6.061";"0";"6.030";"31";"4.537";"1.524";"0";"6.061"
"2024/12";"238";"30/12/2024";"1";"SP 37 tra Albinea e Scandiano";"8.000";"0";"7.802";"198";"6.526";"1.474";"8.000";"0"
"2024/12";"238";"31/12/2024";"2";"SP 37 tra Albinea e Scandiano";"6.871";"0";"6.755";"116";"5.215";"1.656";"6.871";"0"
"2024/12";"239";"29/12/2024";"7";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"14.506";"0";"14.381";"125";"11.097";"3.409";"0";"14.506"
"2024/12";"239";"30/12/2024";"1";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"18.932";"0";"18.230";"702";"15.526";"3.406";"18.932";"0"
"2024/12";"239";"31/12/2024";"2";"SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena)";"15.210";"0";"14.875";"335";"12.128";"3.082";"15.210";"0"
"2024/12";"245";"29/12/2024";"7";"SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna)";"4.197";"0";"4.174";"23";"3.326";"871";"0";"4.197"
"2024/12";"245";"30/12/2024";"1";"SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna)";"5.568";"0";"5.405";"163";"4.651";"917";"5.568";"0"
"2024/12";"245";"31/12/2024";"2";"SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna)";"4.589";"0";"4.470";"119";"3.723";"866";"4.589";"0"
"2024/12";"247";"29/12/2024";"7";"SP 255 tra Nonantola e Sant'Agata Bolognese";"5.362";"0";"5.306";"56";"4.052";"1.310";"0";"5.362"
