"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2024/11";"7";"27/11/2024";"3";"SS 64 a Ponte della Venturina (Porretta Terme) al confine regionale Toscana";"";"";"";"";"";"";"";""
"2024/11";"7";"28/11/2024";"4";"SS 64 a Ponte della Venturina (Porretta Terme) al confine regionale Toscana";"";"";"";"";"";"";"";""
"2024/11";"9";"15/11/2024";"5";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.297";"0";"1.226";"71";"1.061";"236";"1.297";"0"
"2024/11";"9";"16/11/2024";"6";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.443";"0";"1.401";"42";"1.154";"289";"0";"1.443"
"2024/11";"9";"17/11/2024";"7";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.311";"0";"1.304";"7";"1.099";"212";"0";"1.311"
"2024/11";"9";"18/11/2024";"1";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.105";"0";"1.055";"50";"910";"195";"1.105";"0"
"2024/11";"9";"19/11/2024";"2";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.125";"0";"1.056";"69";"937";"188";"1.125";"0"
"2024/11";"9";"20/11/2024";"3";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.120";"0";"1.067";"53";"928";"192";"1.120";"0"
"2024/11";"9";"21/11/2024";"4";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.099";"0";"1.045";"54";"895";"204";"1.099";"0"
"2024/11";"9";"22/11/2024";"5";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.279";"0";"1.214";"65";"1.029";"250";"1.279";"0"
"2024/11";"9";"23/11/2024";"6";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.272";"0";"1.252";"20";"1.038";"234";"0";"1.272"
"2024/11";"9";"24/11/2024";"7";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.170";"0";"1.166";"4";"978";"192";"0";"1.170"
"2024/11";"9";"25/11/2024";"1";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.072";"0";"1.023";"49";"893";"179";"1.072";"0"
"2024/11";"9";"26/11/2024";"2";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.068";"0";"1.009";"59";"886";"182";"1.068";"0"
"2024/11";"9";"27/11/2024";"3";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.209";"0";"1.157";"52";"986";"223";"1.209";"0"
"2024/11";"9";"28/11/2024";"4";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.187";"0";"1.121";"66";"965";"222";"1.187";"0"
"2024/11";"12";"15/11/2024";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.338";"0";"15.667";"671";"12.691";"3.647";"16.338";"0"
"2024/11";"12";"16/11/2024";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.453";"0";"14.234";"219";"10.323";"4.130";"0";"14.453"
"2024/11";"12";"17/11/2024";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"11.942";"0";"11.887";"55";"8.528";"3.414";"0";"11.942"
"2024/11";"12";"18/11/2024";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.632";"1";"13.994";"637";"11.908";"2.724";"14.632";"0"
"2024/11";"12";"19/11/2024";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.802";"0";"14.188";"614";"12.036";"2.766";"14.802";"0"
"2024/11";"12";"20/11/2024";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.568";"0";"13.936";"632";"11.789";"2.779";"14.568";"0"
"2024/11";"12";"21/11/2024";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.248";"1";"14.587";"660";"12.346";"2.902";"15.248";"0"
"2024/11";"12";"22/11/2024";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.027";"0";"15.371";"656";"12.548";"3.479";"16.027";"0"
"2024/11";"12";"23/11/2024";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.198";"2";"13.970";"226";"10.577";"3.621";"0";"14.198"
"2024/11";"12";"24/11/2024";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"12.523";"1";"12.453";"69";"9.182";"3.341";"0";"12.523"
"2024/11";"12";"25/11/2024";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.372";"0";"13.700";"672";"11.706";"2.666";"14.372";"0"
"2024/11";"12";"26/11/2024";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"14.403";"0";"13.721";"682";"11.766";"2.637";"14.403";"0"
"2024/11";"12";"27/11/2024";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.038";"1";"14.385";"652";"12.172";"2.866";"15.038";"0"
"2024/11";"12";"28/11/2024";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.277";"1";"14.639";"637";"12.162";"3.115";"15.277";"0"
"2024/11";"16";"15/11/2024";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.799";"0";"1.643";"156";"1.435";"364";"1.799";"0"
"2024/11";"16";"16/11/2024";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.437";"0";"1.392";"45";"1.141";"296";"0";"1.437"
"2024/11";"16";"17/11/2024";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.266";"0";"1.236";"30";"979";"287";"0";"1.266"
"2024/11";"16";"18/11/2024";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.721";"0";"1.581";"140";"1.408";"313";"1.721";"0"
"2024/11";"16";"19/11/2024";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.627";"0";"1.515";"112";"1.376";"251";"1.627";"0"
"2024/11";"16";"20/11/2024";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.682";"0";"1.523";"159";"1.362";"320";"1.682";"0"
"2024/11";"16";"21/11/2024";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.560";"0";"1.423";"137";"1.288";"272";"1.560";"0"
"2024/11";"16";"22/11/2024";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.622";"0";"1.479";"143";"1.316";"306";"1.622";"0"
"2024/11";"16";"23/11/2024";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.539";"0";"1.486";"53";"1.214";"325";"0";"1.539"
"2024/11";"16";"24/11/2024";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.310";"0";"1.297";"13";"979";"331";"0";"1.310"
"2024/11";"16";"25/11/2024";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.581";"0";"1.448";"133";"1.314";"267";"1.581";"0"
"2024/11";"16";"26/11/2024";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.565";"0";"1.417";"148";"1.292";"273";"1.565";"0"
"2024/11";"16";"27/11/2024";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.534";"0";"1.390";"144";"1.286";"248";"1.534";"0"
"2024/11";"16";"28/11/2024";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.620";"0";"1.476";"144";"1.318";"302";"1.620";"0"
"2024/11";"17";"15/11/2024";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"12.334";"0";"11.152";"1.182";"9.435";"2.899";"12.334";"0"
"2024/11";"17";"16/11/2024";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"9.535";"0";"9.246";"289";"7.185";"2.350";"0";"9.535"
"2024/11";"17";"17/11/2024";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"8.051";"0";"7.987";"64";"6.260";"1.791";"0";"8.051"
"2024/11";"17";"18/11/2024";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"11.381";"0";"10.228";"1.153";"9.188";"2.193";"11.381";"0"
"2024/11";"17";"19/11/2024";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.378";"0";"10.211";"1.167";"9.028";"2.350";"11.378";"0"
"2024/11";"17";"20/11/2024";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.729";"0";"10.501";"1.228";"9.311";"2.418";"11.729";"0"
"2024/11";"17";"21/11/2024";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.632";"0";"10.427";"1.205";"9.212";"2.420";"11.632";"0"
"2024/11";"17";"22/11/2024";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"12.260";"0";"11.136";"1.124";"9.320";"2.940";"12.260";"0"
"2024/11";"17";"23/11/2024";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"10.230";"0";"9.968";"262";"7.385";"2.845";"0";"10.230"
"2024/11";"17";"24/11/2024";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"7.210";"0";"7.151";"59";"5.314";"1.896";"0";"7.210"
"2024/11";"17";"25/11/2024";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"11.565";"0";"10.381";"1.184";"9.254";"2.311";"11.565";"0"
"2024/11";"17";"26/11/2024";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.412";"0";"10.230";"1.182";"9.048";"2.364";"11.412";"0"
"2024/11";"17";"27/11/2024";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.374";"0";"10.161";"1.213";"8.984";"2.390";"11.374";"0"
"2024/11";"17";"28/11/2024";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.721";"0";"10.565";"1.156";"9.193";"2.528";"11.721";"0"
"2024/11";"19";"15/11/2024";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.036";"0";"10.502";"2.534";"10.089";"2.947";"13.036";"0"
"2024/11";"19";"16/11/2024";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.466";"0";"10.037";"429";"7.945";"2.521";"0";"10.466"
"2024/11";"19";"17/11/2024";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.094";"0";"8.939";"155";"6.953";"2.141";"0";"9.094"
"2024/11";"19";"18/11/2024";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.680";"0";"10.030";"2.650";"9.964";"2.716";"12.680";"0"
"2024/11";"19";"19/11/2024";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.674";"0";"10.011";"2.663";"10.054";"2.620";"12.674";"0"
"2024/11";"19";"20/11/2024";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.449";"0";"10.553";"2.896";"10.782";"2.667";"13.449";"0"
"2024/11";"19";"21/11/2024";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.106";"0";"10.428";"2.678";"10.353";"2.753";"13.106";"0"
"2024/11";"19";"22/11/2024";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.352";"0";"10.873";"2.479";"10.310";"3.042";"13.352";"0"
"2024/11";"19";"23/11/2024";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.728";"0";"10.253";"475";"7.986";"2.742";"0";"10.728"
"2024/11";"19";"24/11/2024";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.241";"0";"9.084";"157";"6.972";"2.269";"0";"9.241"
"2024/11";"19";"25/11/2024";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.458";"0";"9.882";"2.576";"9.793";"2.665";"12.458";"0"
"2024/11";"19";"26/11/2024";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.496";"0";"9.834";"2.662";"9.850";"2.646";"12.496";"0"
"2024/11";"19";"27/11/2024";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.730";"0";"9.985";"2.745";"10.026";"2.704";"12.730";"0"
"2024/11";"19";"28/11/2024";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.226";"0";"10.397";"2.829";"10.432";"2.794";"13.226";"0"
"2024/11";"25";"15/11/2024";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"31.556";"0";"29.720";"1.836";"22.889";"8.667";"31.556";"0"
"2024/11";"25";"16/11/2024";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.115";"0";"29.535";"580";"21.288";"8.827";"0";"30.115"
"2024/11";"25";"17/11/2024";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"25.141";"0";"25.010";"131";"18.386";"6.755";"0";"25.141"
"2024/11";"25";"18/11/2024";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.692";"0";"26.867";"1.825";"22.257";"6.435";"28.692";"0"
"2024/11";"25";"19/11/2024";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.919";"0";"26.975";"1.944";"22.217";"6.702";"28.919";"0"
"2024/11";"25";"20/11/2024";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.271";"0";"27.389";"1.882";"22.179";"7.092";"29.271";"0"
"2024/11";"25";"21/11/2024";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.026";"0";"27.151";"1.875";"21.847";"7.179";"29.026";"0"
"2024/11";"25";"22/11/2024";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.690";"0";"28.962";"1.728";"22.444";"8.246";"30.690";"0"
"2024/11";"25";"23/11/2024";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.810";"0";"29.326";"484";"20.654";"9.156";"0";"29.810"
"2024/11";"25";"24/11/2024";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"25.038";"0";"24.883";"155";"17.791";"7.247";"0";"25.038"
"2024/11";"25";"25/11/2024";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.734";"0";"26.817";"1.917";"22.112";"6.622";"28.734";"0"
"2024/11";"25";"26/11/2024";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.653";"0";"26.791";"1.862";"21.953";"6.700";"28.653";"0"
"2024/11";"25";"27/11/2024";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.887";"0";"27.090";"1.797";"21.637";"7.250";"28.887";"0"
"2024/11";"25";"28/11/2024";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.807";"0";"27.924";"1.883";"22.254";"7.553";"29.807";"0"
"2024/11";"29";"15/11/2024";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.143";"0";"21.890";"2.253";"17.866";"6.277";"24.143";"0"
"2024/11";"29";"16/11/2024";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.992";"0";"22.526";"466";"16.366";"6.626";"0";"22.992"
"2024/11";"29";"17/11/2024";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"21.175";"0";"20.950";"225";"15.771";"5.404";"0";"21.175"
"2024/11";"29";"18/11/2024";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.658";"0";"21.216";"2.442";"18.588";"5.070";"23.658";"0"
"2024/11";"29";"19/11/2024";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.555";"0";"20.293";"2.262";"17.559";"4.996";"22.555";"0"
"2024/11";"29";"20/11/2024";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.605";"0";"21.105";"2.500";"18.146";"5.459";"23.605";"0"
"2024/11";"29";"21/11/2024";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.796";"0";"21.302";"2.494";"18.058";"5.738";"23.796";"0"
"2024/11";"29";"22/11/2024";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.006";"0";"22.735";"2.271";"18.616";"6.390";"25.006";"0"
"2024/11";"29";"23/11/2024";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.329";"0";"23.868";"461";"17.229";"7.100";"0";"24.329"
"2024/11";"29";"24/11/2024";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"21.262";"0";"21.059";"203";"15.356";"5.906";"0";"21.262"
"2024/11";"29";"25/11/2024";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.763";"0";"20.590";"2.173";"17.722";"5.041";"22.763";"0"
"2024/11";"29";"26/11/2024";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.853";"0";"20.584";"2.269";"17.629";"5.224";"22.853";"0"
"2024/11";"29";"27/11/2024";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.887";"0";"21.458";"2.429";"18.152";"5.735";"23.887";"0"
"2024/11";"29";"28/11/2024";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.159";"0";"21.643";"2.516";"18.206";"5.953";"24.159";"0"
"2024/11";"53";"15/11/2024";"5";"SS 309 a San Giuseppe di Comacchio";"10.376";"0";"7.162";"3.214";"8.104";"2.272";"10.376";"0"
"2024/11";"53";"16/11/2024";"6";"SS 309 a San Giuseppe di Comacchio";"8.260";"0";"7.337";"923";"6.278";"1.982";"0";"8.260"
"2024/11";"53";"17/11/2024";"7";"SS 309 a San Giuseppe di Comacchio";"7.490";"0";"7.158";"332";"5.719";"1.771";"0";"7.490"
"2024/11";"53";"18/11/2024";"1";"SS 309 a San Giuseppe di Comacchio";"10.141";"0";"6.356";"3.785";"7.969";"2.172";"10.141";"0"
"2024/11";"53";"19/11/2024";"2";"SS 309 a San Giuseppe di Comacchio";"10.211";"0";"6.216";"3.995";"7.988";"2.223";"10.211";"0"
"2024/11";"53";"20/11/2024";"3";"SS 309 a San Giuseppe di Comacchio";"10.582";"0";"6.481";"4.101";"8.395";"2.187";"10.582";"0"
"2024/11";"53";"21/11/2024";"4";"SS 309 a San Giuseppe di Comacchio";"10.419";"0";"6.483";"3.936";"8.144";"2.275";"10.419";"0"
"2024/11";"53";"22/11/2024";"5";"SS 309 a San Giuseppe di Comacchio";"10.300";"0";"7.059";"3.241";"8.091";"2.209";"10.300";"0"
"2024/11";"53";"23/11/2024";"6";"SS 309 a San Giuseppe di Comacchio";"7.940";"0";"7.047";"893";"6.003";"1.937";"0";"7.940"
"2024/11";"53";"24/11/2024";"7";"SS 309 a San Giuseppe di Comacchio";"7.573";"0";"7.247";"326";"5.772";"1.801";"0";"7.573"
"2024/11";"53";"25/11/2024";"1";"SS 309 a San Giuseppe di Comacchio";"10.076";"0";"6.318";"3.758";"7.855";"2.221";"10.076";"0"
"2024/11";"53";"26/11/2024";"2";"SS 309 a San Giuseppe di Comacchio";"10.200";"0";"6.044";"4.156";"8.056";"2.144";"10.200";"0"
"2024/11";"53";"27/11/2024";"3";"SS 309 a San Giuseppe di Comacchio";"10.469";"0";"6.268";"4.201";"8.196";"2.273";"10.469";"0"
"2024/11";"53";"28/11/2024";"4";"SS 309 a San Giuseppe di Comacchio";"10.614";"0";"6.585";"4.029";"8.336";"2.278";"10.614";"0"
"2024/11";"95";"15/11/2024";"5";"SS 10 tra Castel San Giovanni e Sarmato";"14.161";"0";"13.214";"947";"10.880";"3.281";"14.161";"0"
"2024/11";"95";"16/11/2024";"6";"SS 10 tra Castel San Giovanni e Sarmato";"11.536";"0";"11.287";"249";"8.673";"2.863";"0";"11.536"
"2024/11";"95";"17/11/2024";"7";"SS 10 tra Castel San Giovanni e Sarmato";"9.114";"0";"9.019";"95";"6.921";"2.193";"0";"9.114"
"2024/11";"95";"18/11/2024";"1";"SS 10 tra Castel San Giovanni e Sarmato";"13.055";"1";"12.174";"880";"10.322";"2.733";"13.055";"0"
"2024/11";"95";"19/11/2024";"2";"SS 10 tra Castel San Giovanni e Sarmato";"13.752";"0";"12.722";"1.030";"10.787";"2.965";"13.752";"0"
"2024/11";"95";"20/11/2024";"3";"SS 10 tra Castel San Giovanni e Sarmato";"13.988";"0";"12.952";"1.036";"10.821";"3.167";"13.988";"0"
"2024/11";"95";"21/11/2024";"4";"SS 10 tra Castel San Giovanni e Sarmato";"13.778";"1";"12.787";"990";"10.661";"3.117";"13.778";"0"
"2024/11";"95";"22/11/2024";"5";"SS 10 tra Castel San Giovanni e Sarmato";"14.313";"0";"13.320";"993";"10.937";"3.376";"14.313";"0"
"2024/11";"95";"23/11/2024";"6";"SS 10 tra Castel San Giovanni e Sarmato";"12.262";"0";"11.978";"284";"9.149";"3.113";"0";"12.262"
"2024/11";"95";"24/11/2024";"7";"SS 10 tra Castel San Giovanni e Sarmato";"9.498";"0";"9.419";"79";"7.092";"2.406";"0";"9.498"
"2024/11";"95";"25/11/2024";"1";"SS 10 tra Castel San Giovanni e Sarmato";"13.154";"1";"12.299";"854";"10.353";"2.801";"13.154";"0"
"2024/11";"95";"26/11/2024";"2";"SS 10 tra Castel San Giovanni e Sarmato";"13.516";"1";"12.619";"896";"10.589";"2.927";"13.516";"0"
"2024/11";"95";"27/11/2024";"3";"SS 10 tra Castel San Giovanni e Sarmato";"13.630";"0";"12.764";"866";"10.650";"2.980";"13.630";"0"
"2024/11";"95";"28/11/2024";"4";"SS 10 tra Castel San Giovanni e Sarmato";"13.977";"0";"12.978";"999";"10.869";"3.108";"13.977";"0"
"2024/11";"98";"15/11/2024";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.055";"0";"2.905";"150";"2.378";"677";"3.055";"0"
"2024/11";"98";"16/11/2024";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.008";"0";"2.968";"40";"2.268";"740";"0";"3.008"
"2024/11";"98";"17/11/2024";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.917";"0";"2.896";"21";"2.405";"512";"0";"2.917"
"2024/11";"98";"18/11/2024";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.766";"0";"2.626";"140";"2.242";"524";"2.766";"0"
"2024/11";"98";"19/11/2024";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.833";"0";"2.697";"136";"2.254";"579";"2.833";"0"
"2024/11";"98";"20/11/2024";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.882";"0";"2.738";"144";"2.298";"584";"2.882";"0"
"2024/11";"98";"21/11/2024";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.921";"0";"2.765";"156";"2.374";"547";"2.921";"0"
"2024/11";"98";"22/11/2024";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.927";"0";"2.777";"150";"2.292";"635";"2.927";"0"
"2024/11";"98";"23/11/2024";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.962";"1";"2.883";"78";"2.232";"730";"0";"2.962"
"2024/11";"98";"24/11/2024";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.734";"0";"2.709";"25";"2.228";"506";"0";"2.734"
"2024/11";"98";"25/11/2024";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.730";"0";"2.580";"150";"2.220";"510";"2.730";"0"
"2024/11";"98";"26/11/2024";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.789";"0";"2.669";"120";"2.274";"515";"2.789";"0"
"2024/11";"98";"27/11/2024";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.794";"0";"2.687";"107";"2.200";"594";"2.794";"0"
"2024/11";"98";"28/11/2024";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.875";"0";"2.762";"113";"2.274";"601";"2.875";"0"
