"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2024/12";"12";"15/12/2024";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"12.349";"0";"12.282";"67";"9.030";"3.319";"0";"12.349"
"2024/12";"12";"16/12/2024";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.043";"1";"14.421";"621";"12.180";"2.863";"15.043";"0"
"2024/12";"12";"17/12/2024";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.264";"0";"14.562";"702";"12.303";"2.961";"15.264";"0"
"2024/12";"12";"18/12/2024";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.435";"3";"14.795";"637";"12.365";"3.070";"15.435";"0"
"2024/12";"12";"19/12/2024";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.815";"1";"15.159";"655";"12.537";"3.278";"15.815";"0"
"2024/12";"12";"20/12/2024";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.072";"0";"15.546";"526";"12.555";"3.517";"16.072";"0"
"2024/12";"12";"21/12/2024";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.322";"1";"15.099";"222";"11.492";"3.830";"0";"15.322"
"2024/12";"12";"22/12/2024";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"12.150";"0";"12.090";"60";"8.773";"3.377";"0";"12.150"
"2024/12";"12";"23/12/2024";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"13.899";"0";"13.553";"346";"10.908";"2.991";"13.899";"0"
"2024/12";"12";"24/12/2024";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"11.936";"0";"11.764";"172";"9.381";"2.555";"11.936";"0"
"2024/12";"12";"25/12/2024";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"7.580";"1";"7.553";"26";"5.542";"2.038";"7.580";"0"
"2024/12";"12";"26/12/2024";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"9.993";"1";"9.948";"44";"7.636";"2.357";"9.993";"0"
"2024/12";"12";"27/12/2024";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"13.162";"1";"12.888";"273";"10.264";"2.898";"13.162";"0"
"2024/12";"12";"28/12/2024";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"12.839";"0";"12.683";"156";"9.683";"3.156";"0";"12.839"
"2024/12";"16";"15/12/2024";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.139";"0";"1.127";"12";"847";"292";"0";"1.139"
"2024/12";"16";"16/12/2024";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.578";"0";"1.460";"118";"1.324";"254";"1.578";"0"
"2024/12";"16";"17/12/2024";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.661";"0";"1.507";"154";"1.399";"262";"1.661";"0"
"2024/12";"16";"18/12/2024";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.701";"0";"1.555";"146";"1.429";"272";"1.701";"0"
"2024/12";"16";"19/12/2024";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.819";"0";"1.655";"164";"1.523";"296";"1.819";"0"
"2024/12";"16";"20/12/2024";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.761";"0";"1.627";"134";"1.449";"312";"1.761";"0"
"2024/12";"16";"21/12/2024";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.517";"0";"1.475";"42";"1.159";"358";"0";"1.517"
"2024/12";"16";"22/12/2024";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.131";"0";"1.122";"9";"810";"321";"0";"1.131"
"2024/12";"16";"23/12/2024";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.536";"0";"1.429";"107";"1.272";"264";"1.536";"0"
"2024/12";"16";"24/12/2024";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.275";"0";"1.225";"50";"1.034";"241";"1.275";"0"
"2024/12";"16";"25/12/2024";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.067";"0";"1.061";"6";"788";"279";"1.067";"0"
"2024/12";"16";"26/12/2024";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.142";"0";"1.127";"15";"879";"263";"1.142";"0"
"2024/12";"16";"27/12/2024";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.353";"0";"1.295";"58";"1.073";"280";"1.353";"0"
"2024/12";"16";"28/12/2024";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.234";"0";"1.198";"36";"965";"269";"0";"1.234"
"2024/12";"17";"15/12/2024";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"6.994";"0";"6.941";"53";"5.221";"1.773";"0";"6.994"
"2024/12";"17";"16/12/2024";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"11.237";"0";"10.026";"1.211";"9.071";"2.166";"11.237";"0"
"2024/12";"17";"17/12/2024";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.279";"0";"10.077";"1.202";"8.969";"2.310";"11.279";"0"
"2024/12";"17";"18/12/2024";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.777";"0";"10.684";"1.093";"9.258";"2.519";"11.777";"0"
"2024/12";"17";"19/12/2024";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.843";"0";"10.717";"1.126";"9.283";"2.560";"11.843";"0"
"2024/12";"17";"20/12/2024";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"12.262";"0";"11.237";"1.025";"9.499";"2.763";"12.262";"0"
"2024/12";"17";"21/12/2024";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"9.793";"0";"9.565";"228";"6.976";"2.817";"0";"9.793"
"2024/12";"17";"22/12/2024";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"7.218";"0";"7.164";"54";"4.983";"2.235";"0";"7.218"
"2024/12";"17";"23/12/2024";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"10.488";"0";"9.645";"843";"8.531";"1.957";"10.488";"0"
"2024/12";"17";"24/12/2024";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"8.422";"0";"8.048";"374";"6.733";"1.689";"8.422";"0"
"2024/12";"17";"25/12/2024";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"5.576";"0";"5.546";"30";"4.039";"1.537";"5.576";"0"
"2024/12";"17";"26/12/2024";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"5.881";"0";"5.819";"62";"4.074";"1.807";"5.881";"0"
"2024/12";"17";"27/12/2024";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"8.172";"0";"7.655";"517";"6.421";"1.751";"8.172";"0"
"2024/12";"17";"28/12/2024";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"7.098";"0";"6.916";"182";"5.331";"1.767";"0";"7.098"
"2024/12";"19";"15/12/2024";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.443";"0";"9.284";"159";"7.071";"2.372";"0";"9.443"
"2024/12";"19";"16/12/2024";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.791";"0";"10.158";"2.633";"10.056";"2.735";"12.791";"0"
"2024/12";"19";"17/12/2024";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.122";"0";"10.304";"2.818";"10.541";"2.581";"13.122";"0"
"2024/12";"19";"18/12/2024";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.186";"0";"10.533";"2.653";"10.404";"2.782";"13.186";"0"
"2024/12";"19";"19/12/2024";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.544";"0";"10.867";"2.677";"10.673";"2.871";"13.544";"0"
"2024/12";"19";"20/12/2024";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.616";"0";"11.402";"2.214";"10.569";"3.047";"13.616";"0"
"2024/12";"19";"21/12/2024";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"11.012";"0";"10.504";"508";"8.304";"2.708";"0";"11.012"
"2024/12";"19";"22/12/2024";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"8.791";"0";"8.643";"148";"6.670";"2.121";"0";"8.791"
"2024/12";"19";"23/12/2024";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"11.807";"0";"10.085";"1.722";"9.366";"2.441";"11.807";"0"
"2024/12";"19";"24/12/2024";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.060";"0";"8.172";"888";"7.284";"1.776";"9.060";"0"
"2024/12";"19";"25/12/2024";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"5.757";"0";"5.693";"64";"4.246";"1.511";"5.757";"0"
"2024/12";"19";"26/12/2024";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"6.884";"0";"6.686";"198";"5.232";"1.652";"6.884";"0"
"2024/12";"19";"27/12/2024";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.067";"0";"8.794";"1.273";"8.013";"2.054";"10.067";"0"
"2024/12";"19";"28/12/2024";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.357";"0";"8.914";"443";"7.361";"1.996";"0";"9.357"
"2024/12";"25";"15/12/2024";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"25.287";"0";"25.150";"137";"18.148";"7.139";"0";"25.287"
"2024/12";"25";"16/12/2024";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.458";"0";"27.645";"1.813";"22.333";"7.125";"29.458";"0"
"2024/12";"25";"17/12/2024";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.503";"0";"28.547";"1.956";"22.944";"7.559";"30.503";"0"
"2024/12";"25";"18/12/2024";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.353";"0";"28.536";"1.817";"22.583";"7.770";"30.353";"0"
"2024/12";"25";"19/12/2024";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"31.777";"0";"29.849";"1.928";"23.357";"8.420";"31.777";"0"
"2024/12";"25";"20/12/2024";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"31.557";"0";"30.012";"1.545";"22.789";"8.768";"31.557";"0"
"2024/12";"25";"21/12/2024";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.255";"0";"29.775";"480";"21.670";"8.585";"0";"30.255"
"2024/12";"25";"22/12/2024";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"25.260";"0";"25.113";"147";"18.114";"7.146";"0";"25.260"
"2024/12";"25";"23/12/2024";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.317";"0";"28.074";"1.243";"22.932";"6.385";"29.317";"0"
"2024/12";"25";"24/12/2024";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"23.245";"0";"22.617";"628";"18.258";"4.987";"23.245";"0"
"2024/12";"25";"25/12/2024";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"14.446";"0";"14.401";"45";"9.622";"4.824";"14.446";"0"
"2024/12";"25";"26/12/2024";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"16.136";"0";"16.002";"134";"11.344";"4.792";"16.136";"0"
"2024/12";"25";"27/12/2024";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"24.876";"0";"23.972";"904";"18.863";"6.013";"24.876";"0"
"2024/12";"25";"28/12/2024";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"23.625";"0";"23.227";"398";"17.045";"6.580";"0";"23.625"
"2024/12";"29";"15/12/2024";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.276";"0";"22.081";"195";"16.264";"6.012";"0";"22.276"
"2024/12";"29";"16/12/2024";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.567";"0";"21.217";"2.350";"18.078";"5.489";"23.567";"0"
"2024/12";"29";"17/12/2024";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.604";"0";"23.128";"2.476";"19.478";"6.126";"25.604";"0"
"2024/12";"29";"18/12/2024";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.109";"0";"22.729";"2.380";"18.973";"6.136";"25.109";"0"
"2024/12";"29";"19/12/2024";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.776";"0";"23.402";"2.374";"19.435";"6.341";"25.776";"0"
"2024/12";"29";"20/12/2024";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.965";"0";"24.038";"1.927";"19.400";"6.565";"25.965";"0"
"2024/12";"29";"21/12/2024";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.974";"0";"23.450";"524";"16.950";"7.024";"0";"23.974"
"2024/12";"29";"22/12/2024";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.148";"0";"21.935";"213";"16.327";"5.821";"0";"22.148"
"2024/12";"29";"23/12/2024";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.986";"0";"22.498";"1.488";"18.894";"5.092";"23.986";"0"
"2024/12";"29";"24/12/2024";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"18.243";"0";"17.593";"650";"14.393";"3.850";"18.243";"0"
"2024/12";"29";"25/12/2024";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"10.847";"0";"10.760";"87";"7.253";"3.594";"10.847";"0"
"2024/12";"29";"26/12/2024";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"11.682";"0";"11.535";"147";"8.203";"3.479";"11.682";"0"
"2024/12";"29";"27/12/2024";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"21.420";"0";"20.442";"978";"16.725";"4.695";"21.420";"0"
"2024/12";"29";"28/12/2024";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"19.917";"0";"19.550";"367";"14.698";"5.219";"0";"19.917"
"2024/12";"53";"15/12/2024";"7";"SS 309 a San Giuseppe di Comacchio";"6.727";"0";"6.355";"372";"5.131";"1.596";"0";"6.727"
"2024/12";"53";"16/12/2024";"1";"SS 309 a San Giuseppe di Comacchio";"10.247";"0";"6.472";"3.775";"8.102";"2.145";"10.247";"0"
"2024/12";"53";"17/12/2024";"2";"SS 309 a San Giuseppe di Comacchio";"10.091";"0";"6.072";"4.019";"8.065";"2.026";"10.091";"0"
"2024/12";"53";"18/12/2024";"3";"SS 309 a San Giuseppe di Comacchio";"10.534";"0";"6.717";"3.817";"8.303";"2.231";"10.534";"0"
"2024/12";"53";"19/12/2024";"4";"SS 309 a San Giuseppe di Comacchio";"10.602";"0";"6.980";"3.622";"8.284";"2.318";"10.602";"0"
"2024/12";"53";"20/12/2024";"5";"SS 309 a San Giuseppe di Comacchio";"10.148";"0";"7.285";"2.863";"7.814";"2.334";"10.148";"0"
"2024/12";"53";"21/12/2024";"6";"SS 309 a San Giuseppe di Comacchio";"8.675";"0";"7.857";"818";"6.603";"2.072";"0";"8.675"
"2024/12";"53";"22/12/2024";"7";"SS 309 a San Giuseppe di Comacchio";"7.479";"0";"7.112";"367";"5.717";"1.762";"0";"7.479"
"2024/12";"53";"23/12/2024";"1";"SS 309 a San Giuseppe di Comacchio";"9.089";"0";"7.339";"1.750";"7.364";"1.725";"9.089";"0"
"2024/12";"53";"24/12/2024";"2";"SS 309 a San Giuseppe di Comacchio";"7.147";"0";"6.316";"831";"5.801";"1.346";"7.147";"0"
"2024/12";"53";"25/12/2024";"3";"SS 309 a San Giuseppe di Comacchio";"4.544";"0";"4.462";"82";"3.407";"1.137";"4.544";"0"
"2024/12";"53";"26/12/2024";"4";"SS 309 a San Giuseppe di Comacchio";"6.401";"0";"6.204";"197";"4.925";"1.476";"6.401";"0"
"2024/12";"53";"27/12/2024";"5";"SS 309 a San Giuseppe di Comacchio";"8.571";"0";"7.385";"1.186";"6.923";"1.648";"8.571";"0"
"2024/12";"53";"28/12/2024";"6";"SS 309 a San Giuseppe di Comacchio";"8.078";"0";"7.467";"611";"6.347";"1.731";"0";"8.078"
"2024/12";"95";"15/12/2024";"7";"SS 10 tra Castel San Giovanni e Sarmato";"9.442";"0";"9.375";"67";"7.115";"2.327";"0";"9.442"
"2024/12";"95";"16/12/2024";"1";"SS 10 tra Castel San Giovanni e Sarmato";"13.639";"1";"12.740";"898";"10.731";"2.908";"13.639";"0"
"2024/12";"95";"17/12/2024";"2";"SS 10 tra Castel San Giovanni e Sarmato";"14.056";"2";"13.112";"942";"10.991";"3.065";"14.056";"0"
"2024/12";"95";"18/12/2024";"3";"SS 10 tra Castel San Giovanni e Sarmato";"13.913";"1";"12.988";"924";"10.804";"3.109";"13.913";"0"
"2024/12";"95";"19/12/2024";"4";"SS 10 tra Castel San Giovanni e Sarmato";"14.413";"2";"13.520";"891";"11.136";"3.277";"14.413";"0"
"2024/12";"95";"20/12/2024";"5";"SS 10 tra Castel San Giovanni e Sarmato";"14.970";"0";"14.111";"859";"11.508";"3.462";"14.970";"0"
"2024/12";"95";"21/12/2024";"6";"SS 10 tra Castel San Giovanni e Sarmato";"12.488";"1";"12.275";"212";"9.366";"3.122";"0";"12.488"
"2024/12";"95";"22/12/2024";"7";"SS 10 tra Castel San Giovanni e Sarmato";"9.885";"0";"9.817";"68";"7.393";"2.492";"0";"9.885"
"2024/12";"95";"23/12/2024";"1";"SS 10 tra Castel San Giovanni e Sarmato";"13.066";"0";"12.453";"613";"10.503";"2.563";"13.066";"0"
"2024/12";"95";"24/12/2024";"2";"SS 10 tra Castel San Giovanni e Sarmato";"11.044";"0";"10.731";"313";"8.858";"2.186";"11.044";"0"
"2024/12";"95";"25/12/2024";"3";"SS 10 tra Castel San Giovanni e Sarmato";"5.768";"0";"5.754";"14";"4.180";"1.588";"5.768";"0"
"2024/12";"95";"26/12/2024";"4";"SS 10 tra Castel San Giovanni e Sarmato";"6.359";"0";"6.306";"53";"4.662";"1.697";"6.359";"0"
"2024/12";"95";"27/12/2024";"5";"SS 10 tra Castel San Giovanni e Sarmato";"10.542";"0";"10.105";"437";"8.182";"2.360";"10.542";"0"
"2024/12";"95";"28/12/2024";"6";"SS 10 tra Castel San Giovanni e Sarmato";"9.281";"0";"9.087";"194";"7.061";"2.220";"0";"9.281"
"2024/12";"98";"15/12/2024";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.454";"0";"2.449";"5";"2.017";"437";"0";"2.454"
"2024/12";"98";"16/12/2024";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.680";"0";"2.561";"119";"2.219";"461";"2.680";"0"
"2024/12";"98";"17/12/2024";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.877";"0";"2.762";"115";"2.261";"616";"2.877";"0"
"2024/12";"98";"18/12/2024";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.922";"0";"2.781";"141";"2.347";"575";"2.922";"0"
"2024/12";"98";"19/12/2024";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.003";"0";"2.844";"159";"2.415";"588";"3.003";"0"
"2024/12";"98";"20/12/2024";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.839";"0";"2.756";"83";"2.191";"648";"2.839";"0"
"2024/12";"98";"21/12/2024";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.856";"1";"2.813";"42";"2.246";"610";"0";"2.856"
"2024/12";"98";"22/12/2024";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.578";"0";"2.571";"7";"2.090";"488";"0";"2.578"
"2024/12";"98";"23/12/2024";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.038";"0";"2.945";"93";"2.516";"522";"3.038";"0"
"2024/12";"98";"24/12/2024";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.069";"0";"2.025";"44";"1.697";"372";"2.069";"0"
"2024/12";"98";"25/12/2024";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.795";"0";"1.790";"5";"1.410";"385";"1.795";"0"
"2024/12";"98";"26/12/2024";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.758";"0";"1.744";"14";"1.404";"354";"1.758";"0"
"2024/12";"98";"27/12/2024";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.261";"0";"2.190";"71";"1.785";"476";"2.261";"0"
"2024/12";"98";"28/12/2024";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.386";"0";"2.339";"47";"1.905";"481";"0";"2.386"
"2024/12";"104";"15/12/2024";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"16/12/2024";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"17/12/2024";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"18/12/2024";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"19/12/2024";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"20/12/2024";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"21/12/2024";"6";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"22/12/2024";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"23/12/2024";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"24/12/2024";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"25/12/2024";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"26/12/2024";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"27/12/2024";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"104";"28/12/2024";"6";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2024/12";"107";"15/12/2024";"7";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"6.813";"0";"6.767";"46";"5.119";"1.694";"0";"6.813"
"2024/12";"107";"16/12/2024";"1";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.523";"0";"9.516";"1.007";"8.613";"1.910";"10.523";"0"
"2024/12";"107";"17/12/2024";"2";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.693";"0";"9.684";"1.009";"8.690";"2.003";"10.693";"0"
"2024/12";"107";"18/12/2024";"3";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.951";"0";"9.897";"1.054";"8.653";"2.298";"10.951";"0"
"2024/12";"107";"19/12/2024";"4";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.916";"1";"10.002";"913";"8.579";"2.337";"10.916";"0"
"2024/12";"107";"20/12/2024";"5";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.976";"1";"10.058";"917";"8.699";"2.277";"10.976";"0"
"2024/12";"107";"21/12/2024";"6";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"9.006";"0";"8.840";"166";"6.933";"2.073";"0";"9.006"
"2024/12";"107";"22/12/2024";"7";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"6.301";"0";"6.259";"42";"4.753";"1.548";"0";"6.301"
