PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2004-01-01,1.5,5.0,0.0
2004-01-02,-2.5,-1.3,15.9
2004-01-03,-5.1,-2.9,9.6
2004-01-04,-8.5,2.0,0.0
2004-01-05,-6.5,6.6,0.0
2004-01-06,-2.2,6.2,0.2
2004-01-07,-0.8,4.9,0.3
2004-01-08,0.6,3.4,0.0
2004-01-09,-1.0,4.9,8.3
2004-01-10,-3.8,10.7,0.2
2004-01-11,-0.8,7.3,0.0
2004-01-12,-0.4,7.4,0.0
2004-01-13,3.9,11.8,0.0
2004-01-14,4.1,9.9,0.0
2004-01-15,-7.0,1.8,0.0
2004-01-16,-2.6,2.5,0.0
2004-01-17,2.7,3.3,5.3
2004-01-18,-4.0,3.2,8.1
2004-01-19,-2.8,-0.7,7.0
2004-01-20,-2.7,3.1,2.7
2004-01-21,-3.1,3.6,0.0
2004-01-22,-4.2,-0.2,0.0
2004-01-23,-8.5,-4.3,0.0
2004-01-24,-7.2,-3.1,0.0
2004-01-25,-4.3,3.9,0.0
2004-01-26,-5.0,2.8,0.0
2004-01-27,-5.0,-0.3,5.6
2004-01-28,-6.1,-0.5,0.0
2004-01-29,-7.0,-2.9,0.6
2004-01-30,-9.8,5.4,1.6
2004-01-31,1.3,2.1,2.6
2004-02-01,3.4,3.6,30.9
2004-02-02,1.8,4.7,1.0
2004-02-03,0.4,12.4,0.0
2004-02-04,3.4,17.4,0.0
2004-02-05,3.5,7.1,0.0
2004-02-06,4.0,4.9,0.0
2004-02-07,-1.1,2.1,3.0
2004-02-08,-1.1,3.6,5.9
2004-02-09,-2.1,8.6,0.0
2004-02-10,0.1,7.1,0.0
2004-02-11,-0.4,5.9,0.0
2004-02-12,-1.6,10.4,0.0
2004-02-13,-3.9,5.6,0.0
2004-02-14,-0.4,4.1,0.0
2004-02-15,1.1,8.4,0.0
2004-02-16,-1.0,9.0,0.0
2004-02-17,-2.5,4.7,0.0
2004-02-18,0.6,1.3,0.0
2004-02-19,-5.2,1.9,8.5
2004-02-20,-5.1,-1.2,11.4
2004-02-21,-2.7,0.8,17.6
2004-02-22,0.6,4.2,49.0
2004-02-23,-0.3,2.3,36.8
2004-02-24,-5.7,0.1,13.2
2004-02-25,-5.2,-1.2,0.0
2004-02-26,-5.8,-1.5,3.2
2004-02-27,-3.1,1.3,5.0
2004-02-28,-7.1,-0.7,9.0
2004-02-29,-10.9,-2.2,10.4
2004-03-01,-6.0,-5.9,1.5
2004-03-02,-5.4,2.5,0.0
2004-03-03,-6.7,9.4,1.5
2004-03-04,-1.3,10.7,0.6
2004-03-05,-2.1,3.6,0.0
2004-03-06,-3.4,0.9,3.3
2004-03-07,-4.0,-1.8,2.9
2004-03-08,-4.9,-0.5,10.6
2004-03-09,-7.0,2.8,0.2
