PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1963-01-01,0.5,2.5,16.5
1963-01-02,-0.6,3.0,3.0
1963-01-03,0.4,2.3,72.2
1963-01-04,-1.0,3.5,19.0
1963-01-05,-0.8,5.3,7.7
1963-01-06,0.0,4.4,38.5
1963-01-07,0.7,4.1,12.4
1963-01-08,-0.5,5.6,4.8
1963-01-09,0.2,6.6,0.1
1963-01-10,1.8,4.7,12.9
1963-01-11,1.3,4.4,1.7
1963-01-12,-4.1,1.6,9.9
1963-01-13,-4.4,-4.3,0.6
1963-01-14,-8.2,-5.0,0.0
1963-01-15,-10.7,-1.3,0.0
1963-01-16,-10.9,-2.2,0.0
1963-01-17,-10.0,-3.5,0.1
1963-01-18,-5.7,-5.6,0.0
1963-01-19,-8.7,-4.7,0.0
1963-01-20,-7.4,-5.5,0.0
1963-01-21,-7.5,-5.0,0.0
1963-01-22,-9.8,-5.2,0.0
1963-01-23,-11.8,-4.2,0.0
1963-01-24,-15.0,-3.5,0.0
1963-01-25,-15.5,-1.6,0.0
1963-01-26,-9.7,-0.4,0.0
1963-01-27,-8.3,-4.4,0.0
1963-01-28,-8.4,-5.3,0.0
1963-01-29,-8.5,-6.8,0.0
1963-01-30,-9.7,-5.1,0.0
1963-01-31,-13.7,-5.5,0.0
1963-02-01,-13.7,-4.8,0.0
1963-02-02,-13.6,-4.7,0.0
1963-02-03,-13.3,-2.3,2.2
1963-02-04,-8.1,-1.1,8.9
1963-02-05,-7.8,0.4,0.1
1963-02-06,-8.6,1.6,0.0
1963-02-07,-5.5,3.8,0.0
1963-02-08,-4.5,3.6,0.4
1963-02-09,-3.4,4.4,30.8
1963-02-10,-4.5,3.2,11.6
1963-02-11,-3.4,1.3,10.7
1963-02-12,-5.3,4.7,10.5
1963-02-13,-5.6,4.4,0.0
1963-02-14,-7.5,1.9,0.0
1963-02-15,-6.7,3.1,0.4
1963-02-16,-2.2,1.8,10.9
1963-02-17,-3.0,3.5,5.0
1963-02-18,-3.6,5.8,0.0
1963-02-19,-1.7,4.5,2.0
1963-02-20,-2.0,3.8,7.2
1963-02-21,-2.4,1.6,0.0
1963-02-22,-3.2,-3.1,4.9
1963-02-23,-2.9,-2.4,1.3
1963-02-24,-7.7,-1.8,0.0
1963-02-25,-9.7,-2.2,0.0
1963-02-26,-7.3,-1.3,0.0
