PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2011-01-01,0.0,3.8,0.0
2011-01-02,0.2,3.2,0.0
2011-01-03,-4.1,-1.0,0.0
2011-01-04,-6.1,-3.4,0.0
2011-01-05,-4.1,-2.0,0.0
2011-01-06,-4.7,2.1,0.0
2011-01-07,1.0,6.5,34.3
2011-01-08,6.0,8.5,35.0
2011-01-09,6.4,8.4,2.3
2011-01-10,2.0,5.1,32.0
2011-01-11,1.7,3.7,23.0
2011-01-12,-0.6,9.6,0.0
2011-01-13,1.9,10.5,0.2
2011-01-14,2.1,8.3,0.1
2011-01-15,1.1,15.2,0.6
2011-01-16,0.9,15.4,0.1
2011-01-17,1.6,12.0,0.0
2011-01-18,4.7,9.5,0.1
2011-01-19,-0.4,7.4,0.0
2011-01-20,-4.2,-0.4,0.0
2011-01-21,-5.0,-3.8,1.0
2011-01-22,-5.1,-4.5,0.7
2011-01-23,-6.1,0.5,0.0
2011-01-24,-5.4,5.2,0.0
2011-01-25,-2.5,3.3,0.0
2011-01-26,1.2,1.9,1.1
2011-01-27,-1.0,0.0,1.3
2011-01-28,-2.8,-2.7,1.6
2011-01-29,-4.7,-2.0,0.0
2011-01-30,-4.6,-2.1,0.1
2011-01-31,-3.5,2.5,0.3
2011-02-01,-0.8,4.7,8.9
2011-02-02,-0.6,5.7,2.8
2011-02-03,0.1,6.2,0.0
2011-02-04,0.1,12.6,0.0
2011-02-05,5.0,14.7,0.0
2011-02-06,6.3,17.7,0.0
2011-02-07,6.3,15.0,0.0
2011-02-08,1.1,10.0,0.0
2011-02-09,1.2,10.8,0.0
2011-02-10,2.0,4.7,0.0
2011-02-11,1.9,2.1,0.2
2011-02-12,2.3,2.4,0.7
2011-02-13,2.8,2.9,6.2
2011-02-14,0.6,3.1,23.1
2011-02-15,1.0,1.3,6.0
2011-02-16,-2.0,-0.3,37.1
2011-02-17,0.4,2.2,16.0
2011-02-18,-0.6,4.4,12.0
2011-02-19,1.0,9.1,0.0
2011-02-20,1.7,2.2,1.7
2011-02-21,-2.4,4.8,6.0
2011-02-22,-0.5,3.2,0.4
2011-02-23,-2.4,1.4,1.9
2011-02-24,-4.3,4.7,0.0
2011-02-25,-1.9,7.1,0.0
2011-02-26,-3.9,3.7,0.0
2011-02-27,-1.0,3.4,0.2
2011-02-28,-2.6,-0.1,2.4
2011-03-01,-1.6,0.2,0.4
2011-03-02,-3.8,-1.1,0.5
2011-03-03,-4.7,-1.8,0.0
2011-03-04,-2.5,5.8,0.1
2011-03-05,1.1,5.7,4.3
2011-03-06,1.9,12.0,0.0
2011-03-07,-1.5,3.3,0.0
2011-03-08,-3.9,3.7,0.0
2011-03-09,-3.3,4.1,0.0
2011-03-10,-1.2,5.8,0.0
2011-03-11,0.9,1.0,0.3
2011-03-12,2.8,3.9,0.4
2011-03-13,0.4,1.0,28.9
2011-03-14,2.2,7.2,48.9
2011-03-15,2.7,5.8,17.2
2011-03-16,5.0,5.2,40.7
2011-03-17,3.6,3.8,20.6
2011-03-18,3.2,13.6,4.9
2011-03-19,4.4,12.1,0.0
2011-03-20,1.6,5.4,5.4
2011-03-21,0.8,4.4,0.0
2011-03-22,2.3,7.5,0.0
2011-03-23,4.6,12.4,0.0
2011-03-24,5.2,14.4,0.0
2011-03-25,5.9,9.7,0.0
2011-03-26,2.3,6.2,0.0
2011-03-27,3.6,3.8,0.5
2011-03-28,2.9,5.8,22.3
2011-03-29,4.4,9.4,0.3
2011-03-30,1.1,9.1,13.0
2011-03-31,4.7,12.6,2.8
2011-04-01,6.9,17.6,0.0
2011-04-02,9.2,16.9,0.0
2011-04-03,5.0,17.3,0.0
2011-04-04,7.7,12.2,0.0
2011-04-05,6.2,14.5,0.0
2011-04-06,7.5,18.0,0.0
2011-04-07,10.4,20.7,0.0
2011-04-08,12.5,22.5,0.0
2011-04-09,12.3,23.5,0.0
2011-04-10,11.9,21.9,0.0
2011-04-11,9.9,19.1,0.0
2011-04-12,7.1,17.5,0.0
2011-04-13,4.0,10.2,0.0
2011-04-14,3.3,4.0,0.0
2011-04-15,2.3,4.7,9.2
2011-04-16,3.3,7.9,0.1
2011-04-17,2.8,10.0,0.0
2011-04-18,3.1,13.0,0.0
2011-04-19,5.3,13.0,0.0
2011-04-20,5.9,13.8,0.0
2011-04-21,3.6,14.0,0.0
2011-04-22,3.2,13.7,0.0
2011-04-23,5.6,6.2,1.3
2011-04-24,8.0,12.5,4.0
2011-04-25,7.9,13.5,0.2
2011-04-26,8.4,15.5,0.0
2011-04-27,6.7,12.2,0.0
2011-04-28,6.2,10.6,0.0
2011-04-29,5.2,9.2,0.1
2011-04-30,4.9,10.7,4.2
2011-05-01,5.6,14.0,0.0
2011-05-02,6.6,14.7,9.1
2011-05-03,7.4,15.7,0.0
2011-05-04,6.2,15.4,0.6
2011-05-05,5.9,14.3,0.0
2011-05-06,7.8,14.1,0.0
2011-05-07,4.7,16.4,0.0
2011-05-08,7.1,17.8,0.0
2011-05-09,5.1,13.8,0.0
2011-05-10,5.9,16.5,0.0
2011-05-11,7.8,19.2,0.0
2011-05-12,11.0,17.5,0.0
2011-05-13,10.4,17.5,0.0
2011-05-14,11.9,14.8,0.0
2011-05-15,5.1,10.9,21.4
2011-05-16,4.1,14.8,0.7
2011-05-17,6.5,16.0,0.0
2011-05-18,9.9,16.2,1.3
2011-05-19,8.7,16.8,0.0
2011-05-20,10.3,16.4,0.0
2011-05-21,9.6,18.8,3.2
2011-05-22,11.4,20.6,0.0
2011-05-23,13.1,20.6,0.0
2011-05-24,14.2,22.3,0.0
2011-05-25,13.5,22.0,0.0
2011-05-26,13.5,21.9,8.5
2011-05-27,6.9,13.4,0.0
2011-05-28,5.6,17.7,7.8
2011-05-29,9.1,19.4,0.0
2011-05-30,8.4,19.7,0.0
2011-05-31,12.6,16.5,0.0
2011-06-01,10.1,13.4,11.7
2011-06-02,12.8,15.0,13.8
2011-06-03,13.0,17.1,0.5
2011-06-04,11.3,16.6,0.3
2011-06-05,11.8,17.4,20.2
2011-06-06,8.1,17.4,8.8
2011-06-07,8.4,13.1,7.4
2011-06-08,8.9,9.1,49.5
2011-06-09,11.5,12.5,70.1
2011-06-10,9.1,15.2,0.1
2011-06-11,8.5,16.6,0.0
2011-06-12,9.9,16.0,0.0
2011-06-13,10.0,16.9,0.5
2011-06-14,11.2,19.8,0.7
2011-06-15,13.3,20.7,0.2
2011-06-16,12.5,18.8,1.3
