PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1973-01-01,-3.6,5.3,2.8
1973-01-02,0.6,2.4,3.1
1973-01-03,0.2,3.5,1.8
1973-01-04,-1.3,5.1,0.0
1973-01-05,-1.3,2.1,0.0
1973-01-06,-2.9,1.5,0.0
1973-01-07,-4.3,0.9,0.0
1973-01-08,-4.4,2.1,0.0
1973-01-09,-4.0,5.6,0.0
1973-01-10,-4.5,4.4,0.0
1973-01-11,-6.7,4.0,0.0
1973-01-12,-5.6,4.1,0.0
1973-01-13,-5.1,3.7,0.0
1973-01-14,-6.8,3.3,0.0
1973-01-15,-5.1,2.9,3.0
1973-01-16,-2.5,3.6,34.6
1973-01-17,-3.6,-0.3,1.7
1973-01-18,-2.9,2.3,20.7
1973-01-19,-0.9,2.8,0.0
1973-01-20,1.3,3.3,1.0
1973-01-21,0.5,4.7,6.2
1973-01-22,0.4,0.8,19.1
1973-01-23,-3.1,0.4,16.3
1973-01-24,-4.3,-0.2,0.0
1973-01-25,-3.9,-1.2,0.0
1973-01-26,-6.5,3.0,0.0
1973-01-27,-2.4,2.3,0.0
1973-01-28,-2.8,1.6,0.0
1973-01-29,0.4,2.2,0.0
1973-01-30,-5.3,2.2,0.0
1973-01-31,-4.9,3.6,0.1
1973-02-01,-3.0,1.4,9.3
1973-02-02,-3.1,0.8,0.0
1973-02-03,-2.6,5.0,0.1
1973-02-04,-2.6,4.6,0.0
1973-02-05,-3.4,7.4,0.0
1973-02-06,-2.0,6.2,0.0
1973-02-07,-4.3,7.3,0.0
1973-02-08,-4.8,6.6,0.0
1973-02-09,0.0,5.0,0.4
1973-02-10,3.9,4.2,13.3
1973-02-11,-2.8,2.1,1.2
1973-02-12,-3.6,0.2,0.0
1973-02-13,-5.6,1.2,5.4
1973-02-14,-3.5,1.0,12.0
1973-02-15,-4.9,-1.8,7.7
1973-02-16,-6.1,-1.1,0.6
1973-02-17,-6.4,2.0,0.0
1973-02-18,-10.3,-0.1,0.0
1973-02-19,-7.9,-0.2,0.0
1973-02-20,-3.1,1.5,0.0
1973-02-21,-8.7,5.3,0.0
1973-02-22,-7.1,5.6,0.0
1973-02-23,-6.8,2.1,0.0
1973-02-24,-2.3,2.3,0.0
1973-02-25,-7.3,0.5,0.0
1973-02-26,-6.5,-1.7,0.0
1973-02-27,-8.0,1.2,0.0
1973-02-28,-7.1,-1.2,0.0
1973-03-01,-10.0,1.7,0.0
1973-03-02,-10.4,3.2,0.0
1973-03-03,-4.1,3.8,4.3
1973-03-04,-4.9,9.1,0.0
1973-03-05,0.8,6.6,0.0
1973-03-06,0.6,6.7,0.0
1973-03-07,2.5,7.3,0.2
1973-03-08,-4.7,0.3,27.0
1973-03-09,-4.5,3.8,0.0
1973-03-10,-7.0,-4.8,0.1
1973-03-11,-9.4,-1.8,0.0
1973-03-12,-10.3,1.7,0.0
1973-03-13,-7.1,1.0,0.0
1973-03-14,-6.4,-0.5,0.0
1973-03-15,-4.8,-0.4,0.0
1973-03-16,-5.1,0.2,0.0
1973-03-17,-3.8,0.9,0.0
1973-03-18,-4.1,4.1,0.0
1973-03-19,-6.7,5.3,0.0
1973-03-20,-3.1,6.0,0.0
1973-03-21,-3.5,6.6,0.0
1973-03-22,-0.6,7.4,0.0
1973-03-23,-4.8,7.0,0.0
1973-03-24,-2.0,5.7,0.0
1973-03-25,-3.9,6.3,0.0
1973-03-26,2.0,5.8,0.0
1973-03-27,0.2,6.0,0.0
1973-03-28,1.5,5.8,0.1
1973-03-29,1.9,7.1,0.0
1973-03-30,1.3,8.1,1.0
1973-03-31,-1.5,8.0,0.0
1973-04-01,1.5,9.4,0.0
1973-04-02,1.9,5.0,0.1
1973-04-03,-0.1,6.7,0.1
1973-04-04,-1.2,5.9,0.0
1973-04-05,-1.0,4.4,0.0
1973-04-06,-1.1,7.1,0.0
1973-04-07,-0.2,7.5,0.0
1973-04-08,1.5,7.0,0.1
1973-04-09,2.3,5.3,27.6
1973-04-10,-3.5,2.6,63.7
1973-04-11,-1.6,4.4,14.9
1973-04-12,-4.0,2.8,1.7
1973-04-13,-2.0,3.7,0.4
1973-04-14,-3.2,1.3,0.0
1973-04-15,-2.6,6.3,0.0
1973-04-16,0.6,5.9,0.0
1973-04-17,0.3,6.4,0.0
1973-04-18,0.8,7.7,0.0
1973-04-19,-3.6,5.3,0.0
1973-04-20,-1.8,6.1,3.6
1973-04-21,-4.3,5.6,0.1
1973-04-22,-0.4,5.4,0.7
1973-04-23,-0.8,6.3,3.7
1973-04-24,-2.2,5.1,0.0
1973-04-25,0.6,9.1,0.1
1973-04-26,-1.6,8.3,0.0
1973-04-27,4.3,8.8,2.7
1973-04-28,2.1,8.7,1.3
1973-04-29,2.3,7.3,8.7
1973-04-30,5.8,13.1,0.8
1973-05-01,4.2,15.7,0.5
1973-05-02,5.2,14.3,0.2
1973-05-03,8.8,16.3,0.0
1973-05-04,9.9,18.1,0.0
1973-05-05,8.0,18.5,5.5
1973-05-06,8.9,21.0,1.8
1973-05-07,4.6,15.8,0.4
1973-05-08,4.3,10.8,7.8
1973-05-09,1.8,11.5,3.5
1973-05-10,6.4,12.8,0.0
1973-05-11,5.1,10.3,0.0
1973-05-12,3.4,10.5,0.4
1973-05-13,3.0,12.2,0.0
1973-05-14,4.5,14.5,0.0
1973-05-15,6.6,16.8,0.0
1973-05-16,3.3,14.5,0.0
1973-05-17,4.2,11.8,0.0
1973-05-18,5.0,9.9,8.3
1973-05-19,4.8,11.2,0.1
1973-05-20,9.4,11.0,2.8
1973-05-21,4.3,14.8,0.0
1973-05-22,5.8,15.8,1.8
1973-05-23,5.0,18.0,0.0
1973-05-24,5.6,18.0,0.0
1973-05-25,5.5,19.5,0.0
1973-05-26,11.9,18.8,0.0
1973-05-27,11.2,18.4,0.0
1973-05-28,10.6,19.1,0.0
1973-05-29,11.3,17.7,0.2
1973-05-30,9.6,16.2,1.6
1973-05-31,11.1,18.6,0.0
1973-06-01,10.3,19.5,0.0
1973-06-02,11.9,16.9,0.0
1973-06-03,9.7,18.5,0.1
1973-06-04,8.1,18.4,0.0
1973-06-05,10.7,17.3,6.9
1973-06-06,11.7,16.6,2.6
1973-06-07,10.1,15.7,53.4
1973-06-08,8.9,18.3,16.1
1973-06-09,7.1,15.8,33.6
1973-06-10,7.2,19.9,0.1
1973-06-11,12.2,20.4,0.0
1973-06-12,5.7,21.9,0.0
1973-06-13,9.8,20.8,0.0
1973-06-14,10.5,20.6,0.0
1973-06-15,11.4,22.6,1.1
